chromosome,name,middle,start,end
1,S1_47906350,66.39853229,6626710,6639855
1,S1_47995495,66.39857577,6639855,6639860
1,S1_48023917,66.39861925,6639860,6639867
1,S1_48420162,66.39871649,6639867,6707762
1,S1_48505459,67.75652999,6707762,6775655
1,S1_48506011,67.75657347,6775655,6775660
1,S1_48553154,67.75661695,6775660,6775664
1,S1_49339539,67.75666044,6775664,6788949
1,S1_49649566,68.02232644,6788949,6802235
1,S1_50861913,68.02236992,6802235,6802239
1,S1_50862616,68.02241341,6802239,6802244
1,S1_50863033,68.02245689,6802244,6828848
1,S1_50951450,68.55449729,6828848,6855452
1,S1_50951552,68.55454078,6855452,6855456
1,S1_50951623,68.55458426,6855456,6855461
1,S1_51322789,68.55462774,6855461,6859789
1,S1_51325116,68.6411527,6859789,6868465
1,S1_51397292,68.72815356,6868465,6877188
1,S1_51400071,68.81560979,6877188,6881563
1,S1_51442531,68.81565327,6881563,6894812
1,S1_51461771,69.08058245,6894812,6908060
1,S1_52253689,69.08062593,6908060,6935022
1,S1_52345254,69.61982019,6935022,6961984
1,S1_52347160,69.61986367,6961984,6961986
1,S1_52605537,69.61986377,6961986,6966471
1,S1_52605638,69.70956364,6966471,6975446
1,S1_52608888,69.79935047,6975446,6984434
1,S1_52626081,69.88933177,6984434,6988933
1,S1_52767906,69.88933187,6988933,6995684
1,S1_52797399,70.02434235,6995684,7009173
1,S1_53075640,70.15912514,7009173,7022666
1,S1_53151661,70.29418937,7022666,7036227
1,S1_53154825,70.43035881,7036227,7043038
1,S1_53154891,70.4304023,7043038,7043042
1,S1_53271875,70.43044578,7043042,7084105
1,S1_53422347,71.25165553,7084105,7125168
1,S1_53422491,71.25169901,7125168,7125172
1,S1_53423512,71.2517425,7125172,7125176
1,S1_53467573,71.25178598,7125176,7125181
1,S1_53829491,71.25182946,7125181,7138466
1,S1_53943907,71.51749546,7138466,7164904
1,S1_53950332,71.78058258,7164904,7178060
1,S1_54008621,71.78062607,7178060,7178065
1,S1_54125348,71.78066955,7178065,7178069
1,S1_54131700,71.78071304,7178069,7191355
1,S1_54186778,72.04637904,7191355,7204640
1,S1_56220954,72.04642252,7204640,7209197
1,S1_56227947,72.13750903,7209197,7218275
1,S1_56289277,72.22799944,7218275,7227292
1,S1_56307424,72.31784003,7227292,7238502
1,S1_56307759,72.45220067,7238502,7252003
1,S1_56440772,72.58786099,7252003,7258788
1,S1_56562107,72.58790447,7258788,7258790
1,S1_56562766,72.58790457,7258790,7258793
1,S1_56575012,72.58794805,7258793,7272509
1,S1_56576530,72.86224095,7272509,7300042
1,S1_56674584,73.13860359,7300042,7313863
1,S1_57840294,73.13864708,7313863,7320714
1,S1_58363122,73.2756403,7320714,7334343
1,S1_58363535,73.41121365,7334343,7341124
1,S1_58446559,73.41125713,7341124,7354625
1,S1_58450571,73.68123658,7354625,7368126
1,S1_58473224,73.68128006,7368126,7374922
1,S1_58474504,73.81716807,7374922,7388493
1,S1_58503737,73.95268767,7388493,7395271
1,S1_59467565,73.95273115,7395271,7402131
1,S1_59467638,74.08989831,7402131,7415777
1,S1_59506126,74.2256456,7415777,7422567
1,S1_61138920,74.22568908,7422567,7426983
1,S1_61257663,74.31396909,7426983,7435820
1,S1_61448601,74.40242302,7435820,7444672
1,S1_61451362,74.49101768,7444672,7449104
1,S1_66975722,74.49106116,7449104,7449106
1,S1_67077523,74.49106126,7449106,7449106
1,S1_67129285,74.49106136,7449106,7449106
1,S1_67248759,74.49106146,7449106,7449106
1,S1_68134687,74.49106156,7449106,7449106
1,S1_68136094,74.49106166,7449106,7449106
1,S1_68180300,74.49106176,7449106,7449106
1,S1_68241553,74.49106186,7449106,7449108
1,S1_71607611,74.49110535,7449108,7455859
1,S1_71795367,74.62608261,7455859,7469288
1,S1_72010034,74.75967322,7469288,7475969
1,S1_81424505,74.75971671,7475969,7475972
1,S1_81516106,74.75971681,7475972,7475972
1,S1_82023424,74.75971691,7475972,7475972
1,S1_82024957,74.75971701,7475972,7475972
1,S1_84672184,74.75971711,7475972,7475972
1,S1_84743892,74.75971721,7475972,7475972
1,S1_84744467,74.75971731,7475972,7475974
1,S1_96071352,74.75976079,7475974,7482656
1,S1_96071624,74.8933514,7482656,7496084
1,S1_96239912,75.02832866,7496084,7502835
1,S1_96313437,75.02837215,7502835,7502837
1,S1_96682718,75.02837225,7502837,7502837
1,S1_102245986,75.02837235,7502837,7502837
1,S1_102246568,75.02837245,7502837,7502837
1,S1_102893408,75.02837255,7502837,7502837
1,S1_102893504,75.02837265,7502837,7502837
1,S1_110975675,75.02837275,7502837,7502837
1,S1_111201454,75.02837285,7502837,7502837
1,S1_111983931,75.02837295,7502837,7502837
1,S1_111985051,75.02837305,7502837,7502837
1,S1_112727800,75.02837315,7502837,7502837
1,S1_113529933,75.02837325,7502837,7502837
1,S1_113530183,75.02837335,7502837,7502837
1,S1_154081957,75.02837345,7502837,7502840
1,S1_154083789,75.02841693,7502840,7502844
1,S1_154107227,75.02846042,7502844,7523814
1,S1_154571146,75.4478273,7523814,7565777
1,S1_154877315,75.86770335,7565777,7586773
1,S1_155455694,75.86774683,7586773,7600310
1,S1_155639388,76.1384631,7600310,7613848
1,S1_158301895,76.13850658,7613848,7620828
1,S1_158474997,76.2780581,7620828,7634860
1,S1_158631049,76.41913699,7634860,7641916
1,S1_160949021,76.41918047,7641916,7655752
1,S1_161025859,76.69585778,7655752,7669588
1,S1_162266591,76.69590126,7669588,7697234
1,S1_162351559,77.24877391,7697234,7738487
1,S1_162428319,77.52096383,7738487,7752099
1,S1_162467249,77.52100732,7752099,7752101
1,S1_162467444,77.52100742,7752101,7752106
1,S1_162467609,77.52110465,7752106,7772804
1,S1_163006680,77.93496566,7772804,7793499
1,S1_163318872,77.93500915,7793499,7814425
1,S1_163723711,78.35349845,7814425,7835352
1,S1_164504507,78.35354194,7835352,7849108
1,S1_164509216,78.6286254,7849108,7876740
1,S1_164628745,78.90618026,7876740,7890620
1,S1_164864925,78.90622374,7890620,7904121
1,S1_164949397,79.17620319,7904121,7917622
1,S1_166925190,79.17624667,7917622,7930940
1,S1_166926528,79.44256253,7930940,7944258
1,S1_170965756,79.44260601,7944258,7944263
1,S1_170967572,79.44264949,7944263,7944267
1,S1_171062391,79.44269298,7944267,7944271
1,S1_171171239,79.44273646,7944271,7984768
1,S1_171534774,80.25261756,7984768,8025264
1,S1_172880425,80.25266104,8025264,8031893
1,S1_172880688,80.38520019,8031893,8045094
1,S1_172899094,80.51668788,8045094,8051671
1,S1_172941374,80.51673137,8051671,8051673
1,S1_172947954,80.51673147,8051673,8051673
1,S1_173144062,80.51673157,8051673,8051673
1,S1_173144609,80.51673167,8051673,8051673
1,S1_174007693,80.51673177,8051673,8051673
1,S1_174218096,80.51673187,8051673,8051673
1,S1_174219748,80.51673197,8051673,8051673
1,S1_174224671,80.51673207,8051673,8051675
1,S1_174228667,80.51677555,8051675,8051682
1,S1_174281400,80.51687278,8051682,8061757
1,S1_174284182,80.71827242,8061757,8081977
1,S1_174296953,80.92126587,8081977,8112482
1,S1_174365871,81.32837502,8112482,8132840
1,S1_174373927,81.3284185,8132840,8132844
1,S1_174525702,81.32846199,8132844,8132848
1,S1_174527636,81.32850547,8132848,8132853
1,S1_174562467,81.32854896,8132853,8146742
1,S1_174635001,81.60629828,8146742,8174352
1,S1_174639422,81.8807319,8174352,8201634
1,S1_174639579,82.1519573,8201634,8215198
1,S1_175637505,82.15200078,8215198,8228306
1,S1_175645139,82.41412339,8228306,8241415
1,S1_175655223,82.41416687,8241415,8254354
1,S1_175897688,82.67290733,8254354,8267293
1,S1_176124123,82.67295082,8267293,8293403
1,S1_176758700,83.19511756,8293403,8319514
1,S1_176838607,83.19516105,8319514,8319518
1,S1_176840572,83.19520453,8319518,8319523
1,S1_178428329,83.19524801,8319523,8332631
1,S1_178477561,83.45737062,8332631,8345739
1,S1_179371190,83.4574141,8345739,8350070
1,S1_179572125,83.54399281,8350070,8358705
1,S1_179587502,83.63011614,8358705,8367295
1,S1_179587740,83.71578411,8367295,8371581
1,S1_179643084,83.71582759,8371581,8380399
1,S1_179643171,83.8921502,8380399,8398116
1,S1_179646646,84.07017411,8398116,8416004
1,S1_179724076,84.24989933,8416004,8424992
1,S1_179724228,84.24994282,8424992,8424996
1,S1_179724324,84.2499863,8424996,8425001
1,S1_179869156,84.25002979,8425001,8425005
1,S1_179870688,84.25007327,8425005,8451609
1,S1_179886153,84.78211367,8451609,8478214
1,S1_179922943,84.78215716,8478214,8478218
1,S1_180401950,84.78220064,8478218,8491292
1,S1_180504683,85.04364017,8491292,8504366
1,S1_180513050,85.04368366,8504366,8510828
1,S1_180607638,85.17287395,8510828,8523765
1,S1_180608912,85.30243265,8523765,8530245
1,S1_181884878,85.30247614,8530245,8543152
1,S1_182075269,85.56056675,8543152,8556059
1,S1_182096206,85.56061023,8556059,8581834
1,S1_182099505,86.07607859,8581834,8607610
1,S1_182169671,86.07612207,8607610,8620287
1,S1_182197271,86.32961781,8620287,8632964
1,S1_182655089,86.32966129,8632964,8645418
1,S1_182853046,86.57870288,8645418,8657872
1,S1_183098426,86.57874636,8657872,8657875
1,S1_183312354,86.57874646,8657875,8657875
1,S1_183446917,86.57874656,8657875,8657875
1,S1_183452221,86.57874666,8657875,8657875
1,S1_183452311,86.57874676,8657875,8657875
1,S1_183782081,86.57874686,8657875,8657875
1,S1_183782367,86.57874696,8657875,8657877
1,S1_183782528,86.57879045,8657877,8670270
1,S1_183816110,86.82660661,8670270,8688865
1,S1_183816612,86.95069301,8688865,8701288
1,S1_183842019,87.07506083,8701288,8707508
1,S1_184014090,87.07510432,8707508,8720025
1,S1_184127221,87.32539186,8720025,8732541
1,S1_184612485,87.32543534,8732541,8745187
1,S1_184624538,87.57830176,8745187,8757832
1,S1_184699973,87.57834524,8757832,8757837
1,S1_184700261,87.57838872,8757837,8757841
1,S1_184908150,87.57843221,8757841,8757845
1,S1_186636709,87.57847569,8757845,8777462
1,S1_187091892,87.97076871,8777462,8816990
1,S1_187094665,88.36902295,8816990,8836904
1,S1_187191647,88.36906644,8836904,8849878
1,S1_187260030,88.62848997,8849878,8862851
1,S1_187885107,88.62853346,8862851,8867272
1,S1_187977931,88.71690043,8867272,8876141
1,S1_187978049,88.80591723,8876141,8885075
1,S1_187979875,88.89558388,8885075,8889561
1,S1_188067476,88.89562736,8889561,8902917
1,S1_188088308,89.16271326,8902917,8916274
1,S1_188089057,89.16275674,8916274,8916278
1,S1_188109744,89.16280023,8916278,8929958
1,S1_188114588,89.43635629,8929958,8957137
1,S1_188117720,89.70638949,8957137,8970641
1,S1_188169617,89.70643297,8970641,8970645
1,S1_188904136,89.70647646,8970645,9010282
1,S1_188933805,90.4991663,9010282,9049919
1,S1_189082367,90.49920978,9049919,9056380
1,S1_189085347,90.62840008,9056380,9069318
1,S1_189150059,90.75795878,9069318,9075798
1,S1_191370254,90.75800226,9075798,9075802
1,S1_191502204,90.75804575,9075802,9075807
1,S1_191528620,90.75808923,9075807,9082432
1,S1_191529582,90.89054141,9082432,9095646
1,S1_191581332,91.02237697,9095646,9108800
1,S1_191581422,91.15361645,9108800,9121982
1,S1_191586133,91.28601488,9121982,9135233
1,S1_191587061,91.418641,9135233,9148514
1,S1_191587200,91.55163552,9148514,9155166
1,S1_191587266,91.551679,9155166,9155170
1,S1_192044186,91.55172249,9155170,9161675
1,S1_192047274,91.68176978,9161675,9174613
1,S1_192054887,91.81048417,9174613,9181051
1,S1_193049148,91.81052766,9181051,9187335
1,S1_193049462,91.93617463,9187335,9199884
1,S1_193165405,92.06150695,9199884,9206153
1,S1_194014309,92.06155044,9206153,9212386
1,S1_194021359,92.18617917,9212386,9224801
1,S1_194492802,92.30984341,9224801,9230987
1,S1_194659722,92.30988689,9230987,9243473
1,S1_194675126,92.55957833,9243473,9255960
1,S1_194685157,92.55962181,9255960,9268539
1,S1_194730943,92.81115531,9268539,9281118
1,S1_194944820,92.81119879,9281118,9293542
1,S1_194993010,93.05964428,9293542,9305967
1,S1_195072079,93.05968776,9305967,9305971
1,S1_195151055,93.05973124,9305971,9305975
1,S1_195187600,93.05977473,9305975,9312134
1,S1_195188388,93.18289663,9312134,9324494
1,S1_195294126,93.30698302,9324494,9336951
1,S1_195331696,93.4320339,9336951,9362140
1,S1_195331894,93.81076954,9362140,9381079
1,S1_195558101,93.81081302,9381079,9381083
1,S1_195560594,93.8108565,9381083,9381088
1,S1_196052299,93.81089999,9381088,9393667
1,S1_196052894,94.06243348,9393667,9406246
1,S1_196053428,94.06247696,9406246,9406253
1,S1_196126042,94.0625742,9406253,9444081
1,S1_196200419,94.8190475,9444081,9481907
1,S1_196200652,94.81909098,9481907,9481911
1,S1_196589539,94.81913447,9481911,9507227
1,S1_196693571,95.32541236,9507227,9532543
1,S1_197071761,95.32545584,9532543,9540637
1,S1_197110494,95.48727775,9540637,9556744
1,S1_197262307,95.64759281,9556744,9564761
1,S1_197581435,95.6476363,9564761,9569944
1,S1_197581572,95.75124066,9569944,9580282
1,S1_197602740,95.85438965,9580282,9590581
1,S1_197748542,95.95722398,9590581,9595725
1,S1_197748860,95.95726747,9595725,9611104
1,S1_197793521,96.26480943,9611104,9626483
1,S1_197846414,96.26485292,9626483,9631538
1,S1_197964848,96.36589899,9631538,9641628
1,S1_198197761,96.46666362,9641628,9651675
1,S1_198198840,96.56683217,9651675,9656688
1,S1_198198977,96.5669294,9656688,9656695
1,S1_198234154,96.56697289,9656695,9668672
1,S1_198278242,96.80647687,9668672,9680650
1,S1_198306195,96.80652035,9680650,9680654
1,S1_198306783,96.80656384,9680654,9680659
1,S1_198324550,96.80660732,9680659,9754057
1,S1_198393224,98.27453946,9754057,9848473
1,S1_198393428,98.69492465,9848473,9869495
1,S1_198469074,98.69496814,9869495,9869499
1,S1_198469568,98.69501162,9869499,9869503
1,S1_198742875,98.6950551,9869503,9873731
1,S1_198742981,98.77956411,9873731,9882175
1,S1_198934186,98.8639324,9882175,9890600
1,S1_199070368,98.94807301,9890600,9894809
1,S1_199117771,98.94811649,9894809,9908125
1,S1_199117906,99.2143786,9908125,9934724
1,S1_199337402,99.48009835,9934724,9961268
1,S1_199339691,99.74525522,9961268,9974528
1,S1_199501614,99.7452987,9974528,9980822
1,S1_199501914,99.87114014,9980822,9993360
1,S1_199502634,99.99605031,9993360,9999607
1,S1_199737680,99.9960938,9999607,10003759
1,S1_199739945,100.079096,10003759,10012067
1,S1_199741086,100.1622389,10012067,10020390
1,S1_199741294,100.2455557,10020390,10028839
1,S1_199741950,100.3312237,10028839,10037433
1,S1_199836168,100.417434,10037433,10046086
1,S1_199963819,100.5042941,10046086,10050432
1,S1_200004477,100.5043376,10050432,10056808
1,S1_200005349,100.6318266,10056808,10069546
1,S1_200011055,100.7590879,10069546,10115441
1,S1_200071379,101.5497281,10115441,10154975
1,S1_200161790,101.5497715,10154975,10154979
1,S1_200162874,101.549815,10154979,10154984
1,S1_200269986,101.5498585,10154984,10168231
1,S1_200409185,101.8147545,10168231,10181478
1,S1_200862721,101.814798,10181478,10185871
1,S1_200863578,101.9026226,10185871,10194662
1,S1_200910113,101.9906212,10194662,10203469
1,S1_200910278,102.0787604,10203469,10207878
1,S1_202547509,102.0788039,10207878,10221196
1,S1_202550243,102.3451198,10221196,10234514
1,S1_202603660,102.3451633,10234514,10239082
1,S1_202647173,102.4364775,10239082,10248245
1,S1_202996369,102.528421,10248245,10257474
1,S1_203060576,102.621068,10257474,10262109
1,S1_203345940,102.6211115,10262109,10275608
1,S1_203647989,102.8910577,10275608,10289108
1,S1_203947567,102.8911012,10289108,10328651
1,S1_204063905,103.6819154,10328651,10368194
1,S1_205091099,103.6819589,10368194,10368198
1,S1_205091846,103.6820023,10368198,10380926
1,S1_205186802,103.9365163,10380926,10406419
1,S1_205192978,104.1918541,10406419,10419188
1,S1_205193571,104.1918976,10419188,10431865
1,S1_205218599,104.4453934,10431865,10444542
1,S1_205242341,104.4454368,10444542,10448827
1,S1_205242686,104.5311048,10448827,10457421
1,S1_205243268,104.6173151,10457421,10466075
1,S1_205412254,104.7041753,10466075,10470420
1,S1_205502402,104.7042187,10470420,10483528
1,S1_205507642,104.9663413,10483528,10509846
1,S1_205562408,105.2305874,10509846,10523061
1,S1_206075309,105.2306309,10523061,10548970
1,S1_206123472,105.7487654,10548970,10574879
1,S1_208107175,105.7488088,10574879,10574881
1,S1_208168657,105.7488089,10574881,10574883
1,S1_208168997,105.7488524,10574883,10613787
1,S1_208274865,106.5268974,10613787,10652695
1,S1_208275721,106.5269946,10652695,10652702
1,S1_208316429,106.5270381,10652702,10678950
1,S1_208431543,107.0519579,10678950,10705198
1,S1_208431790,107.0520014,10705198,10705202
1,S1_208431912,107.0520449,10705202,10715019
1,S1_208435667,107.2483406,10715019,10734674
1,S1_208438578,107.4451454,10734674,10751106
1,S1_208438885,107.5769809,10751106,10764329
1,S1_208529184,107.7096071,10764329,10777638
1,S1_208595784,107.8431439,10777638,10784317
1,S1_208965151,107.8431874,10784317,10784321
1,S1_208965837,107.8432309,10784321,10811577
1,S1_209116081,108.3882997,10811577,10838832
1,S1_209125925,108.3883432,10838832,10838836
1,S1_209126451,108.3883867,10838836,10838841
1,S1_209127826,108.3884302,10838841,10838845
1,S1_209180955,108.3884737,10838845,10838850
1,S1_209234778,108.3885171,10838850,10852695
1,S1_209306226,108.6653889,10852695,10880286
1,S1_209307038,108.9403317,10880286,10894035
1,S1_209989460,108.9403752,10894035,10894040
1,S1_210096515,108.9404186,10894040,10894044
1,S1_210096833,108.9404621,10894044,10907864
1,S1_210136303,109.2168248,10907864,10935489
1,S1_210463761,109.4929597,10935489,10949298
1,S1_210463871,109.4930032,10949298,10949302
1,S1_210484708,109.4930467,10949302,10953889
1,S1_210485461,109.5847293,10953889,10963068
1,S1_210663744,109.6766396,10963068,10972267
1,S1_210663871,109.7686906,10972267,10976871
1,S1_210760181,109.768734,10976871,11005133
1,S1_211002104,110.3339189,11005133,11033394
1,S1_211260578,110.3339624,11033394,11061419
1,S1_211324247,110.8944111,11061419,11089443
1,S1_211324372,110.8944546,11089443,11089448
1,S1_211324991,110.8944981,11089448,11089452
1,S1_212987209,110.8945416,11089452,11096249
1,S1_213093914,111.0304296,11096249,11109819
1,S1_213130351,111.1659492,11109819,11116597
1,S1_213158430,111.1659927,11116597,11158581
1,S1_213230900,112.0056197,11158581,11200564
1,S1_213231706,112.0056632,11200564,11214634
1,S1_213360347,112.2870224,11214634,11228704
1,S1_213538781,112.2870659,11228704,11233497
1,S1_213655562,112.3828673,11233497,11243043
1,S1_213917676,112.4779858,11243043,11252520
1,S1_213917744,112.5724211,11252520,11257244
1,S1_214846621,112.5724646,11257244,11261831
1,S1_214892845,112.6641472,11261831,11271010
1,S1_214929456,112.7560575,11271010,11280208
1,S1_214979678,112.8481085,11280208,11284813
1,S1_217252537,112.8481519,11284813,11291830
1,S1_217273908,112.9884403,11291830,11305780
1,S1_217274741,113.127168,11305780,11312719
1,S1_217280279,113.1272115,11312719,11326254
1,S1_217348521,113.397874,11326254,11339790
1,S1_217780622,113.3979175,11339790,11339794
1,S1_217783439,113.397961,11339794,11353719
1,S1_217874387,113.6764266,11353719,11381798
1,S1_217897235,113.9595409,11381798,11395956
1,S1_219232717,113.9595844,11395956,11402918
1,S1_219276062,114.0987675,11402918,11416779
1,S1_219374784,114.2368122,11416779,11423683
1,S1_220524446,114.2368556,11423683,11428342
1,S1_220524553,114.3299913,11428342,11437631
1,S1_220600318,114.4226384,11437631,11446875
1,S1_220600845,114.5148633,11446875,11451486
1,S1_235569666,114.5148634,11451486,11451486
1,S1_235569810,114.5148635,11451486,11451486
1,S1_235646545,114.5148636,11451486,11451486
1,S1_235647743,114.5148637,11451486,11451486
1,S1_239209116,114.5148638,11451486,11451510
1,S1_239297375,114.5153295,11451510,11451556
1,S1_239297531,114.5157951,11451556,11451582
1,S1_245870594,114.5158386,11451582,11451586
1,S1_245955760,114.5158821,11451586,11451590
1,S1_246031825,114.5159256,11451590,11479149
1,S1_246201344,115.0670635,11479149,11506709
1,S1_246479490,115.067107,11506709,11520621
1,S1_246481585,115.3453117,11520621,11548365
1,S1_246489667,115.621989,11548365,11562201
1,S1_248287758,115.6220325,11562201,11575886
1,S1_248422356,115.895696,11575886,11589572
1,S1_248615794,115.8957395,11589572,11596552
1,S1_248695562,116.035291,11596552,11610583
1,S1_248736463,116.1763699,11610583,11617639
1,S1_248738069,116.1764134,11617639,11631752
1,S1_248752009,116.4586169,11631752,11645864
1,S1_249319740,116.4586604,11645864,11660260
1,S1_249409329,116.7465435,11660260,11674657
1,S1_249497471,116.746587,11674657,11679592
1,S1_249499888,116.8452487,11679592,11689421
